date,lon,lat,pm25_ug_m3,pblh_m,u_pbl_m_s,v_pbl_m_s,flux_east_t_d,flux_north_t_d,flux_magnitude_t_d,transport_east_t_d_per_m,transport_north_t_d_per_m,wind_valid_hour_count
2023/4/10,113.4,31.1,37.43434943,1361.4626,1.305585616,8.087605871,63.9263749,339.0813857,345.0547312,0.005749037,0.035613096,24
2023/4/10,113.5,31.1,38.00545292,1390.6809,1.350715683,8.10671193,68.58609238,352.4732056,359.0841304,0.006168095,0.037019614,24
2023/4/10,113.6,31.1,39.65959096,1416.3496,1.174936712,7.668680936,63.40622303,354.3621506,359.990115,0.005702259,0.037218006,24
2023/4/10,113.7,31.1,42.04357784,1439.6747,1.321748567,8.075285804,76.86198614,402.0961421,409.3764434,0.006912364,0.04223142,24
2023/4/10,113.8,31.1,44.36815071,1448.985,1.336262905,8.082740241,82.53266043,427.4662231,435.3607836,0.00742234,0.044895993,24
2023/4/10,113.9,31.1,46.35718831,1457.7958,1.230318362,7.708822385,79.8785187,428.558177,435.9388591,0.007183648,0.045010679,24
2023/4/10,114,31.1,47.52548833,1450.4501,1.217656583,7.702279721,80.64044514,436.773853,444.1556935,0.007252169,0.045873556,24
2023/4/10,114.1,31.1,48.94882864,1438.117,1.047538374,7.445790051,70.84434346,431.1766905,436.9579607,0.006371185,0.045285697,24
2023/4/10,114.2,31.1,48.70226195,1441.0532,1.053105888,7.44827057,71.00679368,430.0238628,435.8468622,0.006385794,0.045164617,24
2023/4/10,114.3,31.1,47.29938645,1460.334,0.775055448,7.123728395,51.43268447,404.7837055,408.0381959,0.004625452,0.04251369,24
2023/4/10,114.4,31.1,45.86382317,1479.0962,0.811438351,7.13910901,52.8835889,398.3993801,401.8939413,0.004755935,0.041843156,24
2023/4/10,114.5,31.1,44.45928983,1495.5906,0.419051075,6.756802461,26.76954083,369.5935941,370.5617804,0.002407443,0.038817737,24
2023/4/10,114.6,31.1,41.93824382,1512.2263,0.454758178,6.76767732,27.70806896,353.0812339,354.1667614,0.002491847,0.037083474,24
2023/4/10,114.7,31.1,40.6639333,1496.4126,0.420820684,6.757357472,24.60121369,338.2560709,339.1495086,0.00221244,0.035526414,24
2023/4/10,114.8,31.1,39.69583279,1476.1725,0.081026233,6.517921162,4.561486459,314.1948745,314.2279847,0.000410224,0.032999311,24
2023/4/10,114.9,31.1,37.51610283,1440.7222,-0.009979951,6.500237374,-0.518233052,289.0248252,289.0252898,-4.66E-05,0.030355747,24
2023/4/10,115,31.1,,,,,,,,,,0
